date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,cdc_flu_hosp,Stage_One_Doses,Stage_Two_Doses,smoothed_wcovid_vaccinated,smoothed_wtested_positive_14d,smoothed_wwearing_mask_7d,smoothed_wtravel_outside_state_7d,smoothed_wspent_time_indoors_1d,covidnet,Observed Number,Excess Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_wcli,fb_survey_wili,positiveIncr_cumulative,positiveIncr,cdc_negativeIncr,cdc_positiveIncr,cdc_total_resultsIncr
2022-04-02,202213,RI,44,-13.142857142857142,-10.714285714285714,55.285714285714285,-43.857142857142854,-16.857142857142858,3.7142857142857144,172.97571428571428,27.0,3.0,1033034.0,834101.0,86.81613245714286,10.376244728571429,42.685996714285714,,48.88317077142857,,177.66666666666666,0.0,3522.0,84.0,,,361508.0,1336.0,25028.0,1042.0,26110.0
2022-04-09,202214,RI,44,-11.571428571428571,-8.571428571428571,85.71428571428571,-43.714285714285715,-16.857142857142858,3.2857142857142856,177.37714285714287,34.0,6.0,1035736.0,836739.0,85.79327002857143,,39.54797775714285,,44.50996924285714,,221.66666666666666,8.0,3525.0,3.0,,,363372.0,1864.0,25414.0,1417.0,26889.0
2022-04-16,202215,RI,44,-6.714285714285714,-2.0,135.71428571428572,-42.142857142857146,-18.857142857142858,3.142857142857143,,35.0,10.0,1038595.0,839342.0,89.48993742857144,14.664123942857142,37.008824957142856,,48.04318721428572,,168.66666666666666,0.0,3527.0,2.0,,,365880.0,2508.0,27857.0,1688.0,29609.0
2022-04-23,202216,RI,44,-12.142857142857142,-13.285714285714286,136.71428571428572,-42.285714285714285,-26.857142857142858,3.857142857142857,,38.0,8.0,1041171.0,841558.0,90.83089432857142,25.59601082857143,36.43483764285715,,51.86055224285714,,166.66666666666666,0.0,3532.0,5.0,,,368246.0,2366.0,16480.0,1116.0,17636.0
2022-04-30,202217,RI,44,-7.857142857142857,-7.0,115.57142857142857,-38.0,-16.857142857142858,2.4285714285714284,,57.0,5.0,1043195.0,843378.0,88.91342154285714,23.943113214285713,36.7128695,,44.95990521428571,,206.66666666666666,15.333333333333334,3540.0,8.0,,,371629.0,3383.0,32509.0,2345.0,34936.0
2022-05-07,202218,RI,44,-5.714285714285714,-1.2857142857142858,116.0,-37.0,-17.714285714285715,2.7142857142857144,,64.0,6.0,1045933.0,845448.0,88.56215060000001,19.881374414285716,34.22282842857143,,46.88322774285714,,,,3544.0,4.0,,,375897.0,4268.0,25672.0,2485.0,28246.0
2022-05-14,202219,RI,44,-4.6,-3.8,128.6,-40.0,-19.4,2.4,,105.0,8.0,1048200.0,847329.0,37.9106842,23.538324342857145,14.37982994285714,,20.482485442857143,,,,3552.0,8.0,,,381271.0,5374.0,19495.0,1952.0,21505.0
2020-01-04,202001,SC,45,,,,,,,,,,,,,,,,,,1085.0,26.0,,,,,,,,,
2020-01-11,202002,SC,45,,,,,,,,,,,,,,,,,,1081.0,136.0,,,,,,,,,
2020-01-18,202003,SC,45,,,,,,,96.14142857142858,,,,,,,,,,,1048.0,98.0,,,,,,,,,
2020-01-25,202004,SC,45,,,,,,,107.43571428571428,,,,,,,,,,,1033.0,78.0,0.0,0.0,,,0.0,0.0,,,
2020-02-01,202005,SC,45,,,,,,,106.55999999999999,,,,,,,,,,,1032.0,76.0,0.0,0.0,,,0.0,0.0,,,
2020-02-08,202006,SC,45,,,,,,,105.81142857142856,,,,,,,,,,,1096.0,141.0,0.0,0.0,,,0.0,0.0,,,
2020-02-15,202007,SC,45,7.0,3.0,39.0,5.0,0.0,-1.0,120.10142857142856,,,,,,,,,,,1003.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-22,202008,SC,45,1.2857142857142858,-0.8571428571428571,-0.7142857142857143,4.714285714285714,-2.142857142857143,1.4285714285714286,118.04142857142857,,,,,,,,,,,1035.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-02-29,202009,SC,45,8.571428571428571,2.857142857142857,8.571428571428571,9.285714285714286,2.2857142857142856,-0.8571428571428571,123.93714285714287,,,,,,,,,,,1044.0,0.0,0.0,0.0,,,0.0,0.0,,,
2020-03-07,202010,SC,45,9.285714285714286,5.0,12.285714285714286,10.571428571428571,2.0,-0.42857142857142855,126.03428571428572,,,,,,,,,,,1133.0,81.0,0.0,0.0,,,2.0,2.0,24.0,12.0,36.0
2020-03-14,202011,SC,45,9.0,12.285714285714286,45.142857142857146,11.428571428571429,0.7142857142857143,-0.7142857142857143,127.7342857142857,,,,,,,,,,,1103.0,62.0,0.0,0.0,,,19.0,17.0,449.0,41.0,490.0
2020-03-21,202012,SC,45,-15.0,14.142857142857142,20.857142857142858,-4.142857142857143,-16.428571428571427,6.857142857142857,93.46000000000001,,,,,,,,,,,1066.0,28.0,3.0,3.0,,,174.0,155.0,2767.0,280.0,3048.0
2020-03-28,202013,SC,45,-33.857142857142854,-6.571428571428571,-8.571428571428571,-25.0,-31.428571428571427,12.857142857142858,70.24428571428571,,,,,,,,,,,1032.6666666666667,2.6666666666666665,15.0,12.0,,,660.0,486.0,6037.0,871.0,6908.0
2020-04-04,202014,SC,45,-33.57142857142857,-5.428571428571429,-17.285714285714285,-31.142857142857142,-37.42857142857143,13.571428571428571,67.29285714285714,,,,,,,,,,,1036.0,15.333333333333334,40.0,25.0,,,1917.0,1257.0,10894.0,1777.0,12678.0
2020-04-11,202015,SC,45,-38.285714285714285,-6.571428571428571,-22.0,-36.0,-42.57142857142857,15.285714285714286,65.66285714285715,,,,,,,,,,,1119.0,100.0,80.0,40.0,0.7490433285714286,0.7411368428571429,3211.0,1294.0,10582.0,1515.0,12102.0
2020-04-18,202016,SC,45,-34.857142857142854,-12.142857142857142,-24.142857142857142,-33.42857142857143,-40.714285714285715,14.285714285714286,73.7342857142857,,,,,,,,,,,1033.3333333333333,25.333333333333332,119.0,39.0,0.4325942571428571,0.4575581857142857,4248.0,1037.0,8341.0,1287.0,9631.0
2020-04-25,202017,SC,45,-30.857142857142858,-8.285714285714286,-21.571428571428573,-29.428571428571427,-38.285714285714285,14.285714285714286,80.67,,,,,,,,,,,1002.3333333333334,12.666666666666666,166.0,47.0,0.6051537285714287,0.6354998428571428,5253.0,1005.0,7789.0,1383.0,9177.0
2020-05-02,202018,SC,45,-21.857142857142858,-0.5714285714285714,-0.8571428571428571,-21.714285714285715,-36.0,11.428571428571429,93.18285714285715,,,,,,,,,,,1012.0,28.0,267.0,101.0,0.4306506428571429,0.41784205714285716,6489.0,1236.0,12172.0,1636.0,13819.0
2020-05-09,202019,SC,45,-16.142857142857142,5.0,12.0,-16.571428571428573,-32.57142857142857,10.571428571428571,107.83714285714285,,,,,,,,,,,1036.0,55.0,330.0,63.0,0.5303590142857143,0.5241281428571428,7531.0,1042.0,19176.0,1710.0,20906.0
2020-05-16,202020,SC,45,-13.285714285714286,4.0,34.285714285714285,-10.714285714285714,-30.285714285714285,9.142857142857142,91.42285714285714,,,,,,,,,,,1087.3333333333333,109.33333333333333,380.0,50.0,0.44341104285714283,0.4584745857142858,8661.0,1130.0,34711.0,1906.0,36649.0
2020-05-23,202021,SC,45,-9.857142857142858,3.142857142857143,27.857142857142858,-5.0,-28.0,9.428571428571429,140.53428571428572,,,,,,,,,,,1026.3333333333333,53.333333333333336,425.0,45.0,0.5224318571428571,0.5289394571428571,9895.0,1234.0,25286.0,1709.0,27033.0
2020-05-30,202022,SC,45,-9.0,2.857142857142857,36.714285714285715,-3.857142857142857,-30.857142857142858,9.857142857142858,144.3557142857143,,,,,,,,,,,1026.3333333333333,67.33333333333333,487.0,62.0,0.3533435714285714,0.35889217142857144,11394.0,1499.0,33369.0,2554.0,35967.0
2020-06-06,202023,SC,45,-3.0,7.0,55.0,4.857142857142857,-23.142857142857142,6.714285714285714,155.54000000000002,,,,,,,,,,,1015.6666666666666,53.666666666666664,545.0,58.0,0.6195968857142857,0.6497649857142858,13538.0,2144.0,36414.0,3549.0,40008.0
2020-06-13,202024,SC,45,-3.4285714285714284,5.428571428571429,54.714285714285715,5.857142857142857,-23.285714285714285,6.714285714285714,164.82142857142858,,,,,,,,,,,1062.3333333333333,104.33333333333333,599.0,54.0,0.42820037142857137,0.4204546428571429,17955.0,4417.0,38719.0,6118.0,44908.0
2020-06-20,202025,SC,45,-2.7142857142857144,6.714285714285714,61.714285714285715,5.428571428571429,-23.428571428571427,6.285714285714286,168.2785714285714,,,,,,,,,,,1033.0,76.0,644.0,45.0,0.7712034571428572,0.7934037714285714,23756.0,5801.0,43899.0,7796.0,51799.0
2020-06-27,202026,SC,45,-4.428571428571429,5.285714285714286,67.71428571428571,6.428571428571429,-25.0,6.428571428571429,169.94285714285715,,,,,,,,,,,1070.6666666666667,122.66666666666667,711.0,67.0,0.8943331285714287,0.9002796857142856,31939.0,8183.0,53362.0,12418.0,65886.0
2020-07-04,202027,SC,45,-3.7142857142857144,7.857142857142857,67.42857142857143,4.714285714285714,-31.428571428571427,7.428571428571429,167.50142857142856,,,,,,,,,,,1154.0,203.0,813.0,102.0,1.0356358428571428,1.084437457142857,43386.0,11447.0,56944.0,15026.0,72078.0
2020-07-11,202028,SC,45,-7.428571428571429,2.0,48.142857142857146,3.7142857142857144,-27.714285714285715,7.428571428571429,165.0014285714286,,,,,,,,,,,1169.3333333333333,219.33333333333334,951.0,138.0,1.0358191857142858,1.0220254714285715,54699.0,11313.0,58829.0,15142.0,74132.0
2020-07-18,202029,SC,45,-7.142857142857143,3.2857142857142856,55.0,1.4285714285714286,-26.142857142857142,7.142857142857143,166.76999999999998,426.0,,,,,,,,,,1258.3333333333333,311.3333333333333,1135.0,184.0,0.9324775857142857,0.9697718285714285,67612.0,12913.0,71585.0,17725.0,89501.0
2020-07-25,202030,SC,45,-7.857142857142857,1.5714285714285714,48.57142857142857,-0.14285714285714285,-26.428571428571427,7.285714285714286,167.1442857142857,1009.0,,,,,,,,,,1245.0,306.0,1465.0,330.0,1.2004084000000002,1.2388288,80008.0,12396.0,60196.0,13857.0,74285.0
2020-08-01,202031,SC,45,-6.571428571428571,1.8571428571428572,52.57142857142857,1.5714285714285714,-26.571428571428573,6.857142857142857,166.98,1240.0,0.0,,,,,,,,,1233.0,293.0,1751.0,286.0,0.8701876,0.8907180285714285,90599.0,10591.0,61792.0,13084.0,75077.0
2020-08-08,202032,SC,45,-8.142857142857142,0.42857142857142855,42.57142857142857,-1.5714285714285714,-26.571428571428573,6.857142857142857,162.9985714285714,970.0,0.0,,,,,,,,,1278.3333333333333,338.3333333333333,2007.0,256.0,0.8844541142857142,0.8851631285714285,99460.0,8861.0,60876.0,10563.0,71738.0
2020-08-15,202033,SC,45,-8.142857142857142,-0.42857142857142855,42.714285714285715,-1.1428571428571428,-26.142857142857142,6.285714285714286,168.19000000000003,663.0,0.0,,,,,,,,,1238.6666666666667,296.6666666666667,2260.0,253.0,0.8721670428571426,0.8756887714285715,105882.0,6422.0,53190.0,7768.0,61197.0
2020-08-22,202034,SC,45,-8.571428571428571,-1.8571428571428572,39.714285714285715,-3.0,-25.142857142857142,5.571428571428571,165.44714285714286,640.0,0.0,,,,,,,,,1112.0,174.0,2493.0,233.0,0.707998,0.7218373428571428,111295.0,5413.0,46191.0,6789.0,53184.0
2020-08-29,202035,SC,45,-9.857142857142858,-3.2857142857142856,28.714285714285715,-5.142857142857143,-24.0,5.714285714285714,157.1342857142857,625.0,0.0,,,,,,,,,1173.0,236.0,2698.0,205.0,0.9084925428571428,0.8938391428571428,117249.0,5954.0,45627.0,7917.0,53692.0
2020-09-05,202036,SC,45,-6.142857142857143,0.5714285714285714,40.142857142857146,-0.7142857142857143,-25.142857142857142,4.714285714285714,163.9985714285714,502.0,0.0,,,,,,,,,1182.0,244.0,2877.0,179.0,0.6530963285714285,0.6417584428571428,124289.0,7040.0,48445.0,8097.0,56875.0
2020-09-12,202037,SC,45,-8.0,-1.5714285714285714,51.285714285714285,-4.428571428571429,-30.428571428571427,5.428571428571429,161.95857142857145,499.0,0.0,,,,,,,,,1138.3333333333333,194.33333333333334,3040.0,163.0,0.8499604714285715,0.8587613142857143,129978.0,5689.0,55113.0,6579.0,61909.0
2020-09-19,202038,SC,45,-9.428571428571429,-3.857142857142857,31.571428571428573,-5.857142857142857,-22.571428571428573,5.0,155.90857142857143,445.0,0.0,,,,,,,,,1096.3333333333333,145.33333333333334,3188.0,148.0,0.6847459571428571,0.6872985142857144,137240.0,7262.0,89227.0,6741.0,96278.0
2020-09-26,202039,SC,45,-7.857142857142857,-3.5714285714285716,32.714285714285715,-4.714285714285714,-21.285714285714285,5.0,153.64857142857142,472.0,0.0,,,,,,,,,1111.3333333333333,154.33333333333334,3323.0,135.0,0.8067930714285714,0.8339884285714285,145273.0,8033.0,91771.0,8543.0,100876.0
2020-10-03,202040,SC,45,-6.714285714285714,-2.2857142857142856,25.571428571428573,-3.5714285714285716,-20.857142857142858,4.142857142857143,150.2142857142857,382.0,0.0,,,,,,,,,1107.3333333333333,154.33333333333334,3442.0,119.0,0.913741157142857,0.7987388714285715,150891.0,5618.0,84906.0,6439.0,91544.0
2020-10-10,202041,SC,45,-7.285714285714286,-1.8571428571428572,28.285714285714285,-1.8571428571428572,-20.714285714285715,4.142857142857143,150.33571428571426,507.0,0.0,,,,,,,,,1102.6666666666667,141.66666666666666,3551.0,109.0,0.8055472857142857,0.8758313857142856,156621.0,5730.0,98966.0,7327.0,106571.0
2020-10-17,202042,SC,45,-8.285714285714286,-2.857142857142857,29.857142857142858,-1.5714285714285714,-21.0,4.857142857142857,151.84285714285716,549.0,0.0,,,,,,,,,1022.6666666666666,58.666666666666664,3637.0,86.0,0.9925362428571428,1.007084057142857,163214.0,6593.0,100417.0,7638.0,108308.0
2020-10-24,202043,SC,45,-8.285714285714286,-3.0,33.285714285714285,-1.1428571428571428,-19.857142857142858,4.285714285714286,151.55285714285714,486.0,1.0,,,,,,,,,1104.6666666666667,118.66666666666667,3793.0,156.0,0.7889896285714285,0.7521132714285713,169341.0,6127.0,100707.0,8131.0,109037.0
2020-10-31,202044,SC,45,-8.857142857142858,-2.4285714285714284,18.428571428571427,-5.0,-20.571428571428573,4.285714285714286,146.20714285714286,513.0,3.0,,,,,,,,,1184.0,196.0,3935.0,142.0,1.0055486142857144,1.0394655714285714,176612.0,7271.0,103461.0,8349.0,112014.0
2020-11-07,202045,SC,45,-8.857142857142858,-3.7142857142857144,12.428571428571429,-8.571428571428571,-20.285714285714285,5.142857142857143,133.31428571428572,473.0,3.0,,,,,,,,,1146.3333333333333,158.33333333333334,4015.0,80.0,0.5727019571428571,0.6161513285714286,184742.0,8130.0,94880.0,8545.0,103626.0
2020-11-14,202046,SC,45,-11.0,-5.428571428571429,2.0,-9.571428571428571,-20.142857142857142,6.0,129.2057142857143,519.0,3.0,,,,,,,,,1098.3333333333333,104.33333333333333,4110.0,95.0,0.7944112714285715,0.8200310714285715,194014.0,9272.0,120400.0,11843.0,132470.0
2020-11-21,202047,SC,45,-10.285714285714286,-2.5714285714285716,4.0,-6.714285714285714,-18.428571428571427,5.142857142857143,130.08857142857144,577.0,7.0,,,,,,,,,1149.0,140.0,4274.0,164.0,1.1557548714285715,1.1574794714285714,205018.0,11004.0,148029.0,12030.0,160346.0
2020-11-28,202048,SC,45,-15.0,-1.2857142857142858,10.857142857142858,-8.714285714285714,-35.714285714285715,8.714285714285714,127.44428571428571,659.0,5.0,,,,,,,,,1168.6666666666667,140.66666666666666,4346.0,72.0,0.9735435857142858,1.0097671428571429,214911.0,9893.0,141179.0,12964.0,154509.0
2020-12-05,202049,SC,45,-9.571428571428571,-4.0,-11.0,-5.142857142857143,-19.0,5.857142857142857,125.66428571428571,848.0,8.0,,,,,,,,,1224.0,191.0,4517.0,171.0,1.5194996857142857,1.5299171714285713,229235.0,14324.0,148444.0,20569.0,169395.0
2020-12-12,202050,SC,45,-10.285714285714286,-3.4285714285714284,-5.428571428571429,-12.0,-18.428571428571427,5.714285714285714,124.01571428571428,1048.0,4.0,,,,,,,,,1217.0,176.0,4685.0,168.0,1.2176148857142857,1.2796575714285714,248798.0,19563.0,167818.0,23890.0,192124.0
2020-12-19,202051,SC,45,-9.285714285714286,-1.0,-15.285714285714286,-8.571428571428571,-19.857142857142858,6.571428571428571,125.80428571428573,1204.0,14.0,,,,,,,,,1279.6666666666667,236.66666666666666,4895.0,210.0,1.4344749571428572,1.4547428571428573,270537.0,21739.0,157030.0,24179.0,181700.0
2020-12-26,202052,SC,45,-14.428571428571429,-0.42857142857142855,-15.571428571428571,-10.285714285714286,-40.57142857142857,10.714285714285714,115.00857142857144,1356.0,20.0,,,,,,,,,1316.0,263.0,5124.0,229.0,1.4823848714285714,1.4831925000000001,288892.0,18355.0,171997.0,27375.0,199934.0
2021-01-02,202053,SC,45,-11.857142857142858,-4.571428571428571,-1.2857142857142858,-6.714285714285714,-40.0,12.285714285714286,127.66571428571429,1656.0,39.0,39100.0,,,5.822222114285714,,,,,1388.0,319.0,5385.0,261.0,2.0748097,2.204889814285714,312718.0,23826.0,186514.0,46506.0,233592.0
2021-01-09,202101,SC,45,-14.285714285714286,-6.428571428571429,-18.571428571428573,-11.428571428571429,-23.142857142857142,8.714285714285714,120.52142857142857,1959.0,19.0,66971.0,12359.0,2.0953796000000002,22.918046999999998,,,,,1445.3333333333333,357.3333333333333,5758.0,373.0,1.9851005714285714,2.0516107285714282,350084.0,37366.0,204284.0,37461.0,242588.0
2021-01-16,202102,SC,45,-17.428571428571427,-8.857142857142858,-21.285714285714285,-17.428571428571427,-22.714285714285715,8.285714285714286,120.87571428571431,1939.0,7.0,99467.0,27764.0,4.610426642857143,27.057552528571428,,,,,1471.0,380.0,6108.0,350.0,1.9554787142857144,2.0571432,382422.0,32338.0,224510.0,33109.0,258317.0
2021-01-23,202103,SC,45,-17.857142857142858,-10.285714285714286,-12.857142857142858,-17.428571428571427,-24.714285714285715,8.428571428571429,121.34714285714284,1724.0,5.0,149293.0,38511.0,7.464459314285715,24.58411584285714,,,,,1526.0,429.0,6479.0,371.0,1.583998657142857,1.6122974000000003,413789.0,31367.0,243157.0,31167.0,274852.0
2021-01-30,202104,SC,45,-17.714285714285715,-11.142857142857142,-18.428571428571427,-16.857142857142858,-21.285714285714285,7.857142857142857,120.11571428571429,1538.0,14.0,206446.0,58555.0,12.7201276,20.563203685714285,,,,,1426.3333333333333,329.3333333333333,7014.0,535.0,1.321331742857143,1.3748096428571428,439785.0,25996.0,171055.0,20468.0,191878.0
2021-02-06,202105,SC,45,-14.714285714285714,-8.571428571428571,-28.142857142857142,-17.571428571428573,-21.0,7.285714285714286,121.04857142857144,1292.0,6.0,301958.0,90799.0,16.166598385714284,21.644716628571427,,,,,1368.3333333333333,265.3333333333333,7611.0,597.0,1.2730064857142855,1.3160263857142858,462981.0,23196.0,196682.0,18366.0,215418.0
2021-02-13,202106,SC,45,-15.285714285714286,-6.428571428571429,-23.428571428571427,-15.857142857142858,-21.0,7.285714285714286,125.6357142857143,1029.0,8.0,500005.0,140806.0,20.395492142857144,19.690743185714286,64.48970402857144,,,,1265.0,183.33333333333334,7911.0,300.0,1.0219347285714286,1.0977751714285715,483140.0,20159.0,182836.0,15011.0,198092.0
2021-02-20,202107,SC,45,-13.857142857142858,-7.428571428571429,-22.571428571428573,-15.571428571428571,-21.714285714285715,8.142857142857142,126.61285714285714,833.0,17.0,610292.0,222887.0,22.57144927142857,17.206245542857143,89.7207007,,,,1178.0,104.66666666666667,8256.0,345.0,1.2430745714285714,1.2055786,501277.0,18137.0,157127.0,10093.0,167541.0
2021-02-27,202108,SC,45,-8.857142857142858,-4.714285714285714,6.857142857142857,-8.857142857142858,-18.857142857142858,5.714285714285714,136.4842857142857,690.0,14.0,725393.0,330330.0,26.16130795714286,12.831129257142857,88.55846364285713,,,,1176.3333333333333,98.66666666666667,8498.0,242.0,0.9524684999999999,0.9022521000000001,515072.0,13795.0,162042.0,8548.0,170864.0
2021-03-06,202109,SC,45,-4.571428571428571,-1.7142857142857142,5.571428571428571,-5.0,-18.428571428571427,5.142857142857143,141.71571428571428,532.0,16.0,823824.0,454186.0,33.611334185714284,17.535368585714284,100.30587361428572,8.993760442857143,29.22315954285714,,1143.3333333333333,84.0,8719.0,221.0,1.4240289142857143,1.4123663857142859,524457.0,9385.0,151691.0,6647.0,158590.0
2021-03-13,202110,SC,45,-2.142857142857143,0.2857142857142857,25.571428571428573,0.7142857142857143,-18.714285714285715,4.285714285714286,125.99571428571429,477.0,6.0,1017396.0,556780.0,34.197912342857144,14.853141314285713,86.18294377142857,12.754418742857144,40.455507142857144,,1128.0,71.33333333333333,8870.0,151.0,0.8891544285714286,0.9200797999999999,532549.0,8092.0,135789.0,5704.0,141633.0
2021-03-20,202111,SC,45,2.7142857142857144,1.7142857142857142,11.0,5.428571428571429,-19.428571428571427,4.857142857142857,156.8842857142857,458.0,9.0,1134174.0,601496.0,41.87951772857143,15.526667742857143,86.23130111428571,11.899923957142857,40.20762745714286,,1021.6666666666666,0.0,8977.0,107.0,0.9732751571428572,0.9124988,540390.0,7841.0,113440.0,5355.0,118888.0
2021-03-27,202112,SC,45,3.142857142857143,1.5714285714285714,26.428571428571427,8.0,-17.428571428571427,3.857142857142857,163.11857142857144,427.0,21.0,1325671.0,676914.0,48.3975924,11.563620928571428,85.60207542857144,12.790161385714287,41.3708871,,1073.3333333333333,34.0,9104.0,127.0,1.1539114000000001,1.1999735285714286,548114.0,7724.0,109796.0,5044.0,115008.0
2021-04-03,202113,SC,45,7.428571428571429,7.714285714285714,32.0,13.0,-20.714285714285715,3.857142857142857,174.6885714285714,494.0,6.0,1460004.0,764344.0,55.84424224285715,10.287386228571428,85.14496132857143,13.763720185714286,41.05173048571429,,975.6666666666666,0.0,9196.0,92.0,1.1127153714285714,1.1295739714285715,555274.0,7160.0,125034.0,5651.0,130849.0
2021-04-10,202114,SC,45,5.714285714285714,4.428571428571429,55.42857142857143,17.714285714285715,-26.285714285714285,3.4285714285714284,182.93142857142857,480.0,3.0,1635813.0,921204.0,60.20333955714287,13.4203378,83.97980955714286,15.632746328571427,44.02330821428571,,1105.0,77.0,9273.0,77.0,0.8003538285714287,0.9010402,561773.0,6499.0,108761.0,5167.0,114092.0
2021-04-17,202115,SC,45,5.285714285714286,5.142857142857143,44.0,13.571428571428571,-18.142857142857142,2.5714285714285716,169.66142857142856,473.0,20.0,1753929.0,1071937.0,63.85517468571428,10.186849685714286,82.83278822857143,17.413265728571428,42.74445371428572,,1073.0,55.0,9321.0,48.0,0.8667332857142858,0.8842107428571429,568258.0,6485.0,116712.0,5734.0,122590.0
2021-04-24,202116,SC,45,2.7142857142857144,4.285714285714286,32.714285714285715,9.428571428571429,-17.571428571428573,3.7142857142857144,163.06714285714287,434.0,7.0,1820274.0,1194794.0,65.38149067142857,13.4193371,81.48253435714285,15.728576757142859,42.120905342857135,,1037.3333333333333,36.666666666666664,9414.0,93.0,1.3387433,1.3992753428571427,574226.0,5968.0,105145.0,4413.0,109667.0
2021-05-01,202117,SC,45,4.857142857142857,6.285714285714286,53.142857142857146,13.571428571428571,-17.285714285714285,2.5714285714285716,169.39285714285714,380.0,3.0,1891612.0,1333460.0,79.76442639999999,18.689044014285713,92.80598964285714,17.424235900000003,48.86954802857143,,1127.3333333333333,123.33333333333333,9506.0,92.0,1.0448335142857141,1.0597833428571428,579556.0,5330.0,93310.0,4107.0,97528.0
2021-05-08,202118,SC,45,6.571428571428571,9.714285714285714,42.714285714285715,14.857142857142858,-17.571428571428573,2.2857142857142856,175.51,299.0,7.0,1939674.0,1424656.0,69.45178370000001,10.99362807142857,78.77820418571429,15.513852385714285,43.947152085714286,,1051.6666666666667,57.666666666666664,9586.0,80.0,1.1477705285714284,1.1335903428571428,583996.0,4440.0,79800.0,3350.0,83242.0
2021-05-15,202119,SC,45,3.5714285714285716,11.0,44.42857142857143,17.142857142857142,-18.857142857142858,3.142857142857143,169.28285714285715,264.0,4.0,1985740.0,1506633.0,70.40312302857143,7.681456557142857,78.63714002857144,15.689429285714287,46.2195275,,1065.0,75.0,9638.0,52.0,0.8579498000000001,0.8540772428571429,588110.0,4114.0,60328.0,2236.0,62626.0
2021-05-22,202120,SC,45,4.857142857142857,9.0,59.142857142857146,16.857142857142858,-16.428571428571427,2.7142857142857144,177.49857142857144,208.0,7.0,2048466.0,1562714.0,71.58565608571428,7.758279042857143,72.91901485714286,15.204446614285715,44.9151263,,1014.3333333333334,31.333333333333332,9674.0,36.0,0.8609126571428571,0.8017891428571429,590645.0,2535.0,68351.0,2072.0,70484.0
2021-05-29,202121,SC,45,7.0,11.857142857142858,57.0,20.0,-17.285714285714285,2.5714285714285716,183.65,187.0,10.0,2095548.0,1603812.0,74.27775777142858,7.9915672142857135,64.20612338571429,16.22385267142857,46.673914857142854,,1013.3333333333334,30.333333333333332,9728.0,54.0,0.8258570285714284,0.8338006142857143,592912.0,2267.0,62491.0,1655.0,64206.0
2021-06-05,202122,SC,45,6.571428571428571,11.0,61.285714285714285,17.428571428571427,-23.428571428571427,4.571428571428571,182.9642857142857,146.0,17.0,2130585.0,1653464.0,73.46763501428572,8.939602357142856,56.54282512857142,17.764099499999997,46.95359377142858,,1023.6666666666666,53.666666666666664,9752.0,24.0,0.7293098285714285,0.7819077714285715,593948.0,1036.0,47419.0,1018.0,48466.0
2021-06-12,202123,SC,45,6.857142857142857,10.142857142857142,46.714285714285715,21.142857142857142,-17.285714285714285,3.4285714285714284,190.7557142857143,104.0,5.0,2162742.0,1697455.0,72.99120775714286,6.160222442857143,52.21186057142857,18.092446542857143,47.449704957142856,,1023.6666666666666,58.666666666666664,9776.0,24.0,0.9388453857142857,0.9327524142857143,594805.0,857.0,49972.0,1044.0,51055.0
2021-06-19,202124,SC,45,9.0,13.142857142857142,66.71428571428571,25.0,-19.285714285714285,2.7142857142857144,201.14285714285714,104.0,0.0,2200972.0,1754826.0,73.60233857142858,6.872864785714285,46.567085642857144,16.796212457142857,48.26786487142857,,1071.3333333333333,108.33333333333333,9792.0,16.0,0.47199851428571427,0.4998035571428571,595448.0,643.0,46638.0,883.0,47552.0
2021-06-26,202125,SC,45,6.285714285714286,9.0,59.857142857142854,24.285714285714285,-20.714285714285715,3.4285714285714284,196.21571428571426,86.0,0.0,2255884.0,1802796.0,72.2256073,6.066291414285714,43.038812428571426,20.524042414285717,49.055233571428566,,1028.3333333333333,64.33333333333333,9819.0,27.0,0.6001874714285714,0.6195831714285714,596144.0,696.0,45666.0,1004.0,46694.0
2021-07-03,202126,SC,45,7.857142857142857,13.142857142857142,62.42857142857143,28.714285714285715,-22.285714285714285,2.7142857142857144,197.27714285714288,90.0,0.0,2291650.0,1859005.0,84.0589201,11.535049328571429,43.49173947142857,24.237459171428572,55.8936081,,1022.3333333333334,61.333333333333336,9830.0,11.0,0.6226467428571429,0.6639242285714286,597261.0,1117.0,41601.0,1173.0,42803.0
2021-07-10,202127,SC,45,4.428571428571429,11.142857142857142,75.42857142857143,20.714285714285715,-29.714285714285715,5.428571428571429,191.57857142857142,150.0,5.0,2311107.0,1878885.0,74.73720377142857,4.493121085714286,36.314996442857144,21.186657071428574,49.47749478571429,,1035.0,74.0,9846.0,16.0,0.8021194285714286,0.7943315142857142,598918.0,1657.0,38068.0,1854.0,39940.0
